patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_49_86,['Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_49_86,S2A_MSIL2A_20170717T113321_49_86,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_77_65,['Coniferous forest' 'Inland waters' 'Mixed forest'],validation,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_77_65,S2B_MSIL2A_20180515T094029_77_65,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_03_08,['Arable land' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_3_8,S2A_MSIL2A_20180506T100031_3_8,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_03_19,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_3_19,S2A_MSIL2A_20180506T100031_3_19,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_50_25,['Arable land' 'Pastures' 'Urban fabric'],test,Ireland,S1B_IW_GRDH_1SDV_20170717T064605_29UPV_50_25,S2A_MSIL2A_20170717T113321_50_25,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_08_80,"['Arable land' 'Inland waters' 'Pastures' 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_8_80,S2B_MSIL2A_20170927T094019_8_80,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_77_87,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_77_87,S2B_MSIL2A_20180515T094029_77_87,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_50_29,['Arable land' 'Pastures'],test,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_50_29,S2A_MSIL2A_20170717T113321_50_29,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_78_07,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180513T153233_35VNJ_78_7,S2B_MSIL2A_20180515T094029_78_7,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_03_45,"['Complex cultivation patterns' 'Coniferous forest' 'Mixed forest'
 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_3_45,S2A_MSIL2A_20180506T100031_3_45,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_78_17,['Broad-leaved forest' 'Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180513T153233_35VNJ_78_17,S2B_MSIL2A_20180515T094029_78_17,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_03_51,"['Broad-leaved forest' 'Complex cultivation patterns' 'Inland waters'
 'Mixed forest']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_3_51,S2A_MSIL2A_20180506T100031_3_51,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_50_48,['Arable land' 'Pastures'],test,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_50_48,S2A_MSIL2A_20170717T113321_50_48,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_03_54,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_3_54,S2A_MSIL2A_20180506T100031_3_54,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_03_56,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_3_56,S2A_MSIL2A_20180506T100031_3_56,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_78_24,['Inland waters'],train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_78_24,S2B_MSIL2A_20180515T094029_78_24,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_03_60,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_3_60,S2A_MSIL2A_20180506T100031_3_60,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_03_62,"['Arable land' 'Complex cultivation patterns' 'Mixed forest'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_3_62,S2A_MSIL2A_20180506T100031_3_62,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_78_30,"['Arable land' 'Broad-leaved forest' 'Inland waters' 'Mixed forest'
 'Urban fabric']",train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_78_30,S2B_MSIL2A_20180515T094029_78_30,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_50_60,['Pastures'],test,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_50_60,S2A_MSIL2A_20170717T113321_50_60,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_78_33,"['Broad-leaved forest' 'Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_78_33,S2B_MSIL2A_20180515T094029_78_33,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_09_74,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_9_74,S2B_MSIL2A_20170927T094019_9_74,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_03_69,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_3_69,S2A_MSIL2A_20180506T100031_3_69,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_09_77,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_9_77,S2B_MSIL2A_20170927T094019_9_77,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_78_43,['Coniferous forest' 'Inland waters'],train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_78_43,S2B_MSIL2A_20180515T094029_78_43,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_50_80,['Pastures' 'Urban fabric'],train,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_50_80,S2A_MSIL2A_20170717T113321_50_80,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_78_63,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_78_63,S2B_MSIL2A_20180515T094029_78_63,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_78_64,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_78_64,S2B_MSIL2A_20180515T094029_78_64,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_10_63,['Arable land' 'Urban fabric'],train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_10_63,S2B_MSIL2A_20170927T094019_10_63,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_10_65,['Arable land' 'Complex cultivation patterns' 'Urban fabric'],train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_10_65,S2B_MSIL2A_20170927T094019_10_65,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_51_21,['Arable land' 'Broad-leaved forest' 'Pastures'],validation,Ireland,S1B_IW_GRDH_1SDV_20170717T064605_29UPV_51_21,S2A_MSIL2A_20170717T113321_51_21,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_10_70,"['Arable land' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_10_70,S2B_MSIL2A_20170927T094019_10_70,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_10_71,"['Arable land' 'Complex cultivation patterns' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_10_71,S2B_MSIL2A_20170927T094019_10_71,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_78_83,['Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_78_83,S2B_MSIL2A_20180515T094029_78_83,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_51_34,['Pastures'],test,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_51_34,S2A_MSIL2A_20170717T113321_51_34,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_10_84,['Arable land' 'Broad-leaved forest' 'Mixed forest' 'Urban fabric'],train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_10_84,S2B_MSIL2A_20170927T094019_10_84,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_51_38,['Arable land' 'Broad-leaved forest' 'Pastures' 'Urban fabric'],test,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_51_38,S2A_MSIL2A_20170717T113321_51_38,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_51_47,['Arable land' 'Pastures'],test,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_51_47,S2A_MSIL2A_20170717T113321_51_47,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_79_13,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180513T153233_35VNJ_79_13,S2B_MSIL2A_20180515T094029_79_13,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_04_46,['Complex cultivation patterns' 'Coniferous forest' 'Mixed forest'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_4_46,S2A_MSIL2A_20180506T100031_4_46,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_04_52,"['Complex cultivation patterns' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_4_52,S2A_MSIL2A_20180506T100031_4_52,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_04_56,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_4_56,S2A_MSIL2A_20180506T100031_4_56,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_51_70,['Arable land' 'Pastures' 'Urban fabric'],validation,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_51_70,S2A_MSIL2A_20170717T113321_51_70,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_51_73,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",validation,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_51_73,S2A_MSIL2A_20170717T113321_51_73,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_79_37,['Inland waters'],train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_79_37,S2B_MSIL2A_20180515T094029_79_37,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_51_81,['Arable land' 'Industrial or commercial units' 'Pastures' 'Urban fabric'],train,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_51_81,S2A_MSIL2A_20170717T113321_51_81,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_51_83,['Arable land' 'Industrial or commercial units' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_51_83,S2A_MSIL2A_20170717T113321_51_83,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_04_81,['Coniferous forest' 'Mixed forest' 'Pastures' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_4_81,S2A_MSIL2A_20180506T100031_4_81,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_79_48,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_79_48,S2B_MSIL2A_20180515T094029_79_48,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_79_56,"['Coniferous forest' 'Inland waters' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_79_56,S2B_MSIL2A_20180515T094029_79_56,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_04_89,"['Broad-leaved forest' 'Moors, heathland and sclerophyllous vegetation'
 'Natural grassland and sparsely vegetated areas']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_4_89,S2A_MSIL2A_20180506T100031_4_89,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_79_58,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_79_58,S2B_MSIL2A_20180515T094029_79_58,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_05_01,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_5_1,S2A_MSIL2A_20180506T100031_5_1,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_05_02,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_5_2,S2A_MSIL2A_20180506T100031_5_2,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_05_03,['Arable land' 'Coniferous forest' 'Pastures' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_5_3,S2A_MSIL2A_20180506T100031_5_3,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_12_53,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_12_53,S2B_MSIL2A_20170927T094019_12_53,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_52_17,['Arable land' 'Pastures'],validation,Ireland,S1B_IW_GRDH_1SDV_20170717T064605_29UPV_52_17,S2A_MSIL2A_20170717T113321_52_17,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_12_61,"['Arable land' 'Complex cultivation patterns'
 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_12_61,S2B_MSIL2A_20170927T094019_12_61,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_05_15,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_5_15,S2A_MSIL2A_20180506T100031_5_15,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_05_17,['Arable land' 'Coniferous forest' 'Pastures' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_5_17,S2A_MSIL2A_20180506T100031_5_17,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_05_22,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_5_22,S2A_MSIL2A_20180506T100031_5_22,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_52_32,['Pastures'],test,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_52_32,S2A_MSIL2A_20170717T113321_52_32,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_52_37,['Arable land' 'Pastures' 'Urban fabric'],test,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_52_37,S2A_MSIL2A_20170717T113321_52_37,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_79_89,"['Coniferous forest' 'Inland waters' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_79_89,S2B_MSIL2A_20180515T094029_79_89,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_80_02,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180513T153233_35VNJ_80_2,S2B_MSIL2A_20180515T094029_80_2,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_80_03,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180513T153233_35VNJ_80_3,S2B_MSIL2A_20180515T094029_80_3,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_80_08,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180513T153233_35VNJ_80_8,S2B_MSIL2A_20180515T094029_80_8,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_52_56,['Arable land' 'Pastures' 'Urban fabric'],test,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_52_56,S2A_MSIL2A_20170717T113321_52_56,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_80_13,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180513T153233_35VNJ_80_13,S2B_MSIL2A_20180515T094029_80_13,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_52_57,['Pastures' 'Urban fabric'],test,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_52_57,S2A_MSIL2A_20170717T113321_52_57,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_05_50,"['Complex cultivation patterns' 'Coniferous forest' 'Mixed forest'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_5_50,S2A_MSIL2A_20180506T100031_5_50,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_52_61,['Arable land' 'Pastures'],test,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_52_61,S2A_MSIL2A_20170717T113321_52_61,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_05_52,"['Arable land' 'Complex cultivation patterns' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_5_52,S2A_MSIL2A_20180506T100031_5_52,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_05_51,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_5_51,S2A_MSIL2A_20180506T100031_5_51,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_52_69,['Mixed forest' 'Pastures'],validation,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_52_69,S2A_MSIL2A_20170717T113321_52_69,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_52_78,['Arable land' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_52_78,S2A_MSIL2A_20170717T113321_52_78,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_52_79,['Arable land' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_52_79,S2A_MSIL2A_20170717T113321_52_79,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_05_67,['Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_5_67,S2A_MSIL2A_20180506T100031_5_67,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_52_82,['Arable land' 'Industrial or commercial units' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_52_82,S2A_MSIL2A_20170717T113321_52_82,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_80_39,['Broad-leaved forest' 'Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_80_39,S2B_MSIL2A_20180515T094029_80_39,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_80_44,['Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_80_44,S2B_MSIL2A_20180515T094029_80_44,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_80_45,['Broad-leaved forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_80_45,S2B_MSIL2A_20180515T094029_80_45,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_80_46,['Broad-leaved forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_80_46,S2B_MSIL2A_20180515T094029_80_46,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_52_89,['Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_52_89,S2A_MSIL2A_20170717T113322_52_89,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_80_52,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_80_52,S2B_MSIL2A_20180515T094029_80_52,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_53_11,['Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20170717T064605_29UPV_53_11,S2A_MSIL2A_20170717T113321_53_11,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_06_00,['Arable land' 'Coniferous forest' 'Pastures' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_6_0,S2A_MSIL2A_20180506T100031_6_0,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_06_02,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_6_2,S2A_MSIL2A_20180506T100031_6_2,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_06_04,"['Arable land' 'Coniferous forest' 'Transitional woodland, shrub'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_6_4,S2A_MSIL2A_20180506T100031_6_4,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_80_69,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_80_69,S2B_MSIL2A_20180515T094029_80_69,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_14_68,"['Arable land' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",validation,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_14_68,S2B_MSIL2A_20170927T094019_14_68,False,False
